SMILES,pIC50
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,8.259637311
COC1=CC=C(N(CC2=CC=NC=C2)C(NCCCN3C=NC=C3C)=S)C=C1OC,8.251811973
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCCCNC3=NC=CC=N3,8.244125144
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCNCC3C)C(OC)=C2,8.236572006
COC1=CC=C(N(C(NCCCN2C=NC=C2C)=O)C3CCN(C)CC3)C=C1OC,8.214670165
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC3=CC=C(C4CCNCC4)C=C3)C(OC)=C2,8.207608311
COC1=CC=C(N(CC2CCCC2)C(NCCCN3C=NC=C3C)=O)C=C1OC,8.207608311
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(/C=C/C(N3CCN(CCN)CC3)=O)C=C2,8.193820026
COC1=CC=C(N(C2CCCC2)C(NCCCN3C=NC=C3C)=S)C=C1OC,8.187086643
COC1=CC=C(N(CC(C)C)C(NCCCN2C=NC=C2C)=S)C=C1OC,8.167491087
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCNC)C=C2)=S,8.161150909
O=C(NCCCN1C(C)=CN=C1)N(C2CCCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.161150909
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCCC(N3CCNCC3)=O)C(OC)=C2,8.15490196
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCCC3CCNCC3,8.142667504
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCN3CCN(C)CC3,8.13667714
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC)C(OCCC3CCNCC3)=C2,8.13667714
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2,8.13667714
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(CCO)CC3)C(OC)=C2,8.13076828
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(CCN)CC3)C(OC)=C2,8.124938737
COC1=CC=C(N(C2CCN(CC3=CC=CC=C3)CC2)C(NCCCN4C=NC=C4C)=O)C=C1OC,8.124938737
COC1=CC=C(N(CC(C)C)C(NCCCN2C=NC=C2C)=O)C=C1OC,8.119186408
O=C(NCCCN1C(C)=CN=C1)C2(CC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.119186408
COC1=C(OCCC2=CC=C(N)C=C2)C=CC(NC(NCCCN3C=NC=C3C)=S)=C1,8.113509275
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCC(N3CCNCC3)=O)C(OC)=C2,8.113509275
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCCCC3CCNCC3,8.107905397
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC(N3CCN(CCN)CC3)=O)C(OC)=C2,8.107905397
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC)C(OCCN)=C2,8.102372909
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC)C(OCCCCC3CCNCC3)=C2,8.102372909
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC(NC3CCN(CCN)CC3)=O)C=C2,8.102372909
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCCCN(C)C)C(OC)=C3,8.102372909
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCCN3CCN(C)CC3)C=C2)=S,8.086186148
COC1=CC=C(N(C2CCNCC2)C(NCCCN3C=NC=C3C)=O)C=C1OC,8.086186148
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCCC3=CC=C(N)C=C3)C=C2)=S,8.080921908
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC3=CC=C(N4CCNCC4)C=C3)C(OC)=C2,8.070581074
